date,namespace,cpu_used
2023-02-04,beta,317.05319963875405
2023-02-05,beta,304.87258650240364
2023-02-06,beta,265.8735109501431
2023-02-07,beta,244.94644504480743
2023-02-08,beta,365.83341239295635
2023-02-09,beta,279.7704462840545
2023-02-10,beta,269.79546940743273
2023-02-11,beta,156.4105164516089
2023-02-12,beta,235.31195690653908
2023-02-13,beta,245.04890469646426
2023-02-14,beta,249.7056952242251
2023-02-15,beta,295.04309230683305
2023-02-16,beta,283.4006366817196
2023-02-17,beta,301.9762731983611
2023-02-18,beta,341.2208153855321
2023-02-19,beta,353.24643467902337
2023-02-20,beta,329.5307690566236
2023-02-21,beta,388.8809239887337
2023-02-22,beta,154.5581456690904
2023-02-23,beta,198.94449642088654
2023-02-24,beta,151.89071874453552
2023-02-25,beta,311.8686785386508
2023-02-26,beta,374.50763723749674
2023-02-27,beta,210.87057414407482
2023-02-28,beta,381.75863619907665
2023-03-01,beta,165.0668475723902
2023-03-02,beta,383.6090067013786
2023-03-03,beta,237.9056718099086
2023-03-04,beta,175.35520711230413
2023-03-05,beta,271.4679397965814
2023-03-06,beta,214.194141930127
2023-03-07,beta,221.2182254904807
2023-03-08,beta,226.82249123157163
2023-03-09,beta,350.7564744581658
2023-03-10,beta,284.79031916881365
2023-03-11,beta,227.8269247890009
2023-03-12,beta,302.58344582772963
2023-03-13,beta,329.0376685557984
2023-03-14,beta,218.15600018338344
2023-03-15,beta,253.38727538133787
2023-03-16,beta,180.47152333423688
2023-03-17,beta,195.2873373836701
2023-03-18,beta,320.2794634912457
2023-03-19,beta,195.35958692390673
2023-03-20,beta,281.2908459167651
2023-03-21,beta,327.26156543060813
2023-03-22,beta,176.71923077368595
2023-03-23,beta,291.8280549072259
2023-03-24,beta,214.14069592534094
2023-03-25,beta,390.7317188093949
2023-03-26,beta,270.88641167998117
2023-03-27,beta,351.4981374437895
2023-03-28,beta,287.55663553906544
2023-03-29,beta,160.85313321370478
2023-03-30,beta,308.28784389850557
2023-03-31,beta,387.85083555166426
2023-04-01,beta,300.4029550365828
2023-04-02,beta,354.79721485669756
2023-04-03,beta,371.05161583710196
2023-04-04,beta,207.01994298723312
2023-04-05,beta,203.01120997705667
2023-04-06,beta,302.7452472127479
2023-04-07,beta,252.75711745167618
2023-04-08,beta,359.9653257166801
2023-04-09,beta,375.0057808495028
2023-04-10,beta,238.35534482567954
2023-04-11,beta,209.2176397436205
2023-04-12,beta,345.13137881096543
2023-04-13,beta,218.70150888703404
2023-04-14,beta,355.6535796284196
2023-04-15,beta,255.9345634121907
2023-04-16,beta,316.8874748228676
2023-04-17,beta,173.88382845866704
2023-04-18,beta,305.9648311691433
2023-04-19,beta,262.94191968430727
2023-04-20,beta,296.6521157938685
2023-04-21,beta,192.00355193621584
2023-04-22,beta,334.21843623604553
2023-04-23,beta,365.69926938580716
2023-04-24,beta,204.1849500226939
2023-04-25,beta,173.92863888004044
2023-04-26,beta,155.9096465115841
2023-04-27,beta,310.4928751108165
2023-04-28,beta,301.7735090221952
2023-04-29,beta,286.6743531785175
2023-04-30,beta,207.98677402899386
2023-05-01,beta,247.72649897637865
2023-05-02,beta,298.61908379654324
2023-05-03,beta,274.19171471479234
2023-05-04,beta,396.94638005372184
2023-05-05,beta,184.10993813918327
2023-05-06,beta,323.78613851189846
2023-05-07,beta,251.07969202607302
2023-05-08,beta,257.0499037314037
2023-05-09,beta,329.39944141454407
2023-05-10,beta,323.10903783109245
2023-05-11,beta,397.8139984255471
2023-05-12,beta,182.0985723635313
2023-05-13,beta,176.0274123460416
2023-05-14,beta,331.08470428218527
2023-05-15,beta,294.59672925160226
2023-05-16,beta,218.54016663995145
2023-05-17,beta,169.85484224724667
2023-05-18,beta,171.41456239910764
2023-05-19,beta,373.5477186660296
2023-05-20,beta,197.96683117968573
2023-05-21,beta,230.8428905288802
2023-05-22,beta,206.664100556747
2023-05-23,beta,238.74907645798433
2023-05-24,beta,167.35596068652333
2023-05-25,beta,279.7649477270676
2023-05-26,beta,166.90314089805372
2023-05-27,beta,350.08912695559036
2023-05-28,beta,208.42802047760824
2023-05-29,beta,285.00297865112765
2023-05-30,beta,370.01977189036455
2023-05-31,beta,312.71934226179854
2023-06-01,beta,283.2394466378338
2023-06-02,beta,231.08343827884391
2023-06-03,beta,233.25047826454949
2023-06-04,beta,317.37173879954753
2023-06-05,beta,398.5348403052919
2023-06-06,beta,315.4597974623447
2023-06-07,beta,289.4458543425062
2023-06-08,beta,332.66262755981154
2023-06-09,beta,266.30140307092955
2023-06-10,beta,165.0355856501963
2023-06-11,beta,290.5742039694775
2023-06-12,beta,389.40632112634506
2023-06-13,beta,193.8257355894149
2023-06-14,beta,322.50122270516647
2023-06-15,beta,200.23342216476414
2023-06-16,beta,283.9569211182703
2023-06-17,beta,174.16911241167992
2023-06-18,beta,262.5927340645463
2023-06-19,beta,339.04083222381155
2023-06-20,beta,236.89288105974552
2023-06-21,beta,316.22793112180455
2023-06-22,beta,348.8624901974323
2023-06-23,beta,381.79445486986316
2023-06-24,beta,208.66052046386338
2023-06-25,beta,249.82897895232702
2023-06-26,beta,188.10400333260435
2023-06-27,beta,398.12087553959384
2023-06-28,beta,381.7502419810738
2023-06-29,beta,284.9892825701399
2023-06-30,beta,360.5083235941053
2023-07-01,beta,280.23949431801054
2023-07-02,beta,305.89642200068994
2023-07-03,beta,172.28110802900414
2023-07-04,beta,338.817605124202
2023-07-05,beta,181.92837090880872
2023-07-06,beta,356.5169075631321
2023-07-07,beta,345.5070219175965
2023-07-08,beta,327.1861744357441
2023-07-09,beta,159.04009513119053
2023-07-10,beta,225.78208898633216
2023-07-11,beta,215.77814247771073
2023-07-12,beta,240.03410186787977
2023-07-13,beta,171.91068669095964
2023-07-14,beta,384.23945575776565
2023-07-15,beta,288.45056017809407
2023-07-16,beta,226.38107766450588
2023-07-17,beta,249.24537926857084
2023-07-18,beta,261.80063512620893
2023-07-19,beta,300.14858334015435
2023-07-20,beta,278.9198569241245
2023-07-21,beta,379.8479933036043
2023-07-22,beta,274.24087072645756
2023-07-23,beta,398.03950370582817
2023-07-24,beta,362.85623943627394
2023-07-25,beta,202.12762858933394
2023-07-26,beta,382.64880366097907
2023-07-27,beta,179.09159947136902
2023-07-28,beta,354.3624271227979
2023-07-29,beta,245.15582336914503
2023-07-30,beta,369.4935801112674
2023-07-31,beta,367.0141725268626
2023-08-01,beta,351.4813500294053
2023-08-02,beta,347.50760907676533
2023-08-03,beta,226.1697847745102
2023-08-04,beta,170.22982076281303
2023-08-05,beta,250.74504469129036
2023-08-06,beta,193.38112874662716
2023-08-07,beta,323.73777222561546
2023-08-08,beta,236.52493163444638
2023-08-09,beta,393.90255021497876
2023-08-10,beta,310.24301933633296
2023-08-11,beta,355.6201409085902
2023-08-12,beta,183.13116818546212
2023-08-13,beta,365.5036205681556
2023-08-14,beta,380.6892976283486
2023-08-15,beta,271.765479704734
2023-08-16,beta,301.56323443774437
2023-08-17,beta,341.20245022574886
2023-08-18,beta,193.70965681510313
2023-08-19,beta,275.6415191158606
2023-08-20,beta,249.6657569430783
2023-08-21,beta,186.59349804056228
2023-08-22,beta,241.88360557288286
2023-08-23,beta,167.0430773463734
2023-08-24,beta,156.45297673737176
2023-08-25,beta,183.79157228870568
2023-08-26,beta,390.7787778972935
2023-08-27,beta,287.38238397375426
2023-08-28,beta,391.455540288305
2023-08-29,beta,258.124469582533
2023-08-30,beta,227.9540332713149
2023-08-31,beta,276.53546571006103
2023-09-01,beta,259.87792215822753
2023-09-02,beta,176.41617106543598
2023-09-03,beta,310.2065786725516
2023-09-04,beta,204.00954562739992
2023-09-05,beta,304.8969887244574
2023-09-06,beta,312.55027309953834
2023-09-07,beta,188.00621328216204
2023-09-08,beta,165.33740677766704
2023-09-09,beta,345.19039651710995
2023-09-10,beta,264.95010594233
2023-09-11,beta,164.54094887636896
2023-09-12,beta,398.7165792924418
2023-09-13,beta,164.44514024909165
2023-09-14,beta,323.7588072146383
2023-09-15,beta,395.91973131585337
2023-09-16,beta,209.79502605398142
2023-09-17,beta,185.56234217179906
2023-09-18,beta,180.34623485560724
2023-09-19,beta,225.81878689189887
2023-09-20,beta,175.26145275266168
2023-09-21,beta,323.04033542353295
2023-09-22,beta,165.57294953251568
2023-09-23,beta,277.35553203744746
2023-09-24,beta,399.1742134632442
2023-09-25,beta,353.49256737650467
2023-09-26,beta,303.8048595577527
2023-09-27,beta,226.56340519665292
2023-09-28,beta,305.9739590729096
2023-09-29,beta,281.7603659779129
2023-09-30,beta,256.52084597259284
2023-10-01,beta,182.67759418504988
2023-10-02,beta,371.65105381011665
2023-10-03,beta,262.4461622053306
2023-10-04,beta,198.65562795519128
2023-10-05,beta,241.93983771932238
2023-10-06,beta,253.53243813223176
2023-10-07,beta,356.8844738917186
2023-10-08,beta,333.4035951403505
2023-10-09,beta,342.32622341033493
2023-10-10,beta,152.7578161071618
2023-10-11,beta,254.03849954494038
2023-10-12,beta,270.3360379088309
2023-10-13,beta,154.79806920576416
2023-10-14,beta,214.95330218625855
2023-10-15,beta,340.07245578053374
2023-10-16,beta,184.27742643224977
2023-10-17,beta,283.8275328631479
2023-10-18,beta,203.80046800430938
2023-10-19,beta,153.0301936609733
2023-10-20,beta,210.30036439988538
2023-10-21,beta,393.96843872751344
2023-10-22,beta,350.3842779707474
2023-10-23,beta,389.89416108025836
2023-10-24,beta,271.9635109815906
2023-10-25,beta,177.43404966937587
2023-10-26,beta,286.98987224342324
2023-10-27,beta,263.5943336399902
2023-10-28,beta,361.089270684904
2023-10-29,beta,174.52064519606114
2023-10-30,beta,272.06028425544457
2023-10-31,beta,187.51216617349607
2023-11-01,beta,231.168981722515
2023-11-02,beta,334.3392693469499
2023-11-03,beta,269.0045323421916
2023-11-04,beta,243.97207128644231
2023-11-05,beta,248.61906964250883
2023-11-06,beta,264.86169210149666
2023-11-07,beta,346.2541359592642
2023-11-08,beta,373.0211722350586
2023-11-09,beta,388.8336716259821
2023-11-10,beta,346.7258465638238
2023-11-11,beta,228.8517239370032
2023-11-12,beta,322.0336765216355
2023-11-13,beta,259.40078101384796
2023-11-14,beta,213.6676555115128
2023-11-15,beta,360.21789485648065
2023-11-16,beta,159.60658724058123
2023-11-17,beta,375.4404980338559
2023-11-18,beta,265.36936615618356
2023-11-19,beta,309.3003692020701
2023-11-20,beta,314.8384805514457
2023-11-21,beta,373.7794351766341
2023-11-22,beta,309.1674205418018
2023-11-23,beta,303.48339619001547
2023-11-24,beta,166.6630101401725
2023-11-25,beta,279.602005486301
2023-11-26,beta,187.54225020426043
2023-11-27,beta,334.3584421803714
2023-11-28,beta,278.0554802031686
2023-11-29,beta,320.0569448020883
2023-11-30,beta,160.41822515059607
2023-12-01,beta,171.1980040114508
2023-12-02,beta,329.08084701567054
2023-12-03,beta,168.02108399966835
2023-12-04,beta,167.81418194131464
2023-12-05,beta,153.02711880872187
2023-12-06,beta,389.12534957487003
2023-12-07,beta,334.3770898647517
2023-12-08,beta,238.31285212551603
2023-12-09,beta,224.13389532191383
2023-12-10,beta,237.42580743646238
2023-12-11,beta,343.66338279529543
2023-12-12,beta,315.34265276760357
2023-12-13,beta,196.298891966867
2023-12-14,beta,193.52733383352108
2023-12-15,beta,174.59891242834934
2023-12-16,beta,315.0756799253345
2023-12-17,beta,341.093165555434
2023-12-18,beta,216.261607081251
2023-12-19,beta,155.2362402577282
2023-12-20,beta,170.54291686910685
2023-12-21,beta,391.9650087112576
2023-12-22,beta,223.86119436935508
2023-12-23,beta,342.3057869595334
2023-12-24,beta,306.16589221356594
2023-12-25,beta,245.484909913224
2023-12-26,beta,201.4218155488888
2023-12-27,beta,180.3466045398516
2023-12-28,beta,303.75324200971664
2023-12-29,beta,343.65844515944696
2023-12-30,beta,310.97606338528266
2023-12-31,beta,282.57553331228956
2024-01-01,beta,160.48780585790905
2024-01-02,beta,392.122194398596
2024-01-03,beta,349.6785479136437
2024-01-04,beta,223.2055091752412
2024-01-05,beta,394.99258233971267
2024-01-06,beta,300.47039740908053
2024-01-07,beta,295.6056645518116
2024-01-08,beta,337.018294857383
2024-01-09,beta,352.9424470225344
2024-01-10,beta,314.11965183287566
2024-01-11,beta,182.02393659155
2024-01-12,beta,234.5668764986246
2024-01-13,beta,382.0209100815124
2024-01-14,beta,206.15390296096297
2024-01-15,beta,243.04175595937835
2024-01-16,beta,258.01922073604896
2024-01-17,beta,259.851247423613
2024-01-18,beta,303.23489562363136
2024-01-19,beta,385.76895943617694
2024-01-20,beta,210.17317795812625
2024-01-21,beta,180.37534407522952
2024-01-22,beta,199.36762246498432
2024-01-23,beta,371.73122505231737
2024-01-24,beta,311.4527031638015
2024-01-25,beta,221.47669730979004
2024-01-26,beta,353.98673474215434
2024-01-27,beta,365.342499090859
2024-01-28,beta,361.6285846725695
2024-01-29,beta,379.7316334098886
2024-01-30,beta,213.0602550433404
2024-01-31,beta,338.76048218656956
2024-02-01,beta,265.134874318535
2024-02-02,beta,360.4996382225154
2024-02-03,beta,332.12266929040334
2024-02-04,beta,344.1118616249312
2024-02-05,beta,314.0404594202679
2024-02-06,beta,194.3571923674267
2024-02-07,beta,286.25672972423456
2024-02-08,beta,396.16743488112706
2024-02-09,beta,384.3470166242797
2024-02-10,beta,160.79343394925291
2024-02-11,beta,191.20370393235928
2024-02-12,beta,182.93219336364047
2024-02-13,beta,331.4949774963239
2024-02-14,beta,354.44633246423626
2024-02-15,beta,203.377841577668
2024-02-16,beta,276.4631732379572
2024-02-17,beta,360.17575700279997
2024-02-18,beta,333.20038619156264
2024-02-19,beta,285.55930137296207
2024-02-20,beta,297.5869226146932
2024-02-21,beta,277.09013672906997
2024-02-22,beta,224.38711282970513
2024-02-23,beta,291.255498214754
2024-02-24,beta,322.22132551252264
2024-02-25,beta,368.33072896520196
2024-02-26,beta,309.072838494812
2024-02-27,beta,340.2803842607895
2024-02-28,beta,190.01790873864326
2024-02-29,beta,265.3893686049475
2024-03-01,beta,152.33290495677332
2024-03-02,beta,211.66971613040576
2024-03-03,beta,331.6154287782512
2024-03-04,beta,397.95248783734087
2024-03-05,beta,174.79452489680398
2024-03-06,beta,250.37357896532205
2024-03-07,beta,350.0177421747899
2024-03-08,beta,201.0089086572247
2024-03-09,beta,288.7712373255715
2024-03-10,beta,333.2678240074187
2024-03-11,beta,303.99636256504476
2024-03-12,beta,197.00618365385404
2024-03-13,beta,238.84614217143485
2024-03-14,beta,345.94794612134933
2024-03-15,beta,288.5566285330042
2024-03-16,beta,151.30740338572818
2024-03-17,beta,340.2476900070235
2024-03-18,beta,158.82783873505977
2024-03-19,beta,336.43344568280804
2024-03-20,beta,200.62014004130936
2024-03-21,beta,389.5183700298451
2024-03-22,beta,241.9851878255211
2024-03-23,beta,231.73290408451976
2024-03-24,beta,187.22201258311117
2024-03-25,beta,226.40105387255372
2024-03-26,beta,369.16269045705013
2024-03-27,beta,399.08358440681184
2024-03-28,beta,242.07738262671208
2024-03-29,beta,262.15265773863564
2024-03-30,beta,330.5177345506843
2024-03-31,beta,371.54894511626867
2024-04-01,beta,298.261083546696
2024-04-02,beta,247.88142454445733
2024-04-03,beta,253.15546021215593
2024-04-04,beta,323.9045366242017
2024-04-05,beta,150.80456590106968
2024-04-06,beta,304.89733436496016
2024-04-07,beta,238.87325261033936
2024-04-08,beta,348.54933281927106
2024-04-09,beta,173.24765995578304
2024-04-10,beta,297.0505667370976
2024-04-11,beta,270.24322247153094
2024-04-12,beta,310.5813814763069
2024-04-13,beta,166.21339862074208
2024-04-14,beta,294.99594685703283
2024-04-15,beta,290.3711469898809
2024-04-16,beta,290.16502360404274
2024-04-17,beta,300.8719166491137
2024-04-18,beta,319.11698430659055
2024-04-19,beta,351.2472499201924
2024-04-20,beta,217.4551800320536
2024-04-21,beta,356.2623525450155
2024-04-22,beta,274.56392056586344
2024-04-23,beta,169.2645697835828
2024-04-24,beta,164.6377323109948
2024-04-25,beta,233.5595796740152
2024-04-26,beta,346.2242442778669
2024-04-27,beta,326.92023368522894
2024-04-28,beta,347.15374116810165
2024-04-29,beta,279.31726411040233
2024-04-30,beta,260.04974948887264
2024-05-01,beta,186.863131676571
2024-05-02,beta,232.04818840232787
2024-05-03,beta,258.50484154346884
2024-05-04,beta,172.15010741990432
2024-05-05,beta,205.1529881778028
2024-05-06,beta,299.5563235159347
2024-05-07,beta,333.91577855979745
2024-05-08,beta,399.5868778482374
2024-05-09,beta,383.2783328358894
2024-05-10,beta,310.64129988379784
2024-05-11,beta,255.312013323518
2024-05-12,beta,309.0443411770582
2024-05-13,beta,346.41290452005796
2024-05-14,beta,179.58404773084683
2024-05-15,beta,252.47622242407206
2024-05-16,beta,359.9505714089043
2024-05-17,beta,245.958237983261
2024-05-18,beta,292.9680678067966
2024-05-19,beta,296.94234021554956
2024-05-20,beta,196.11906328340984
2024-05-21,beta,240.5588604130721
2024-05-22,beta,233.62782218548304
2024-05-23,beta,156.5491771330162
2024-05-24,beta,156.0479409728388
2024-05-25,beta,357.92426091894333
2024-05-26,beta,218.2677024932031
2024-05-27,beta,279.51969155970386
2024-05-28,beta,224.68139339719326
2024-05-29,beta,385.16981127883514
2024-05-30,beta,214.82418971644344
2024-05-31,beta,257.41420318473376
2024-06-01,beta,368.18256262115045
2024-06-02,beta,360.48339169795213
2024-06-03,beta,196.52535446156932
2024-06-04,beta,350.6608274489276
2024-06-05,beta,264.54672168447314
2024-06-06,beta,270.7422180213388
2024-06-07,beta,183.36999310398596
2024-06-08,beta,170.15037843928116
2024-06-09,beta,331.9848267434413
2024-06-10,beta,274.11528808882497
2024-06-11,beta,259.2126756537949
2024-06-12,beta,332.37705716309915
2024-06-13,beta,341.37822474777744
2024-06-14,beta,189.7270419173384
2024-06-15,beta,302.5562873694103
2024-06-16,beta,183.83852056942138
2024-06-17,beta,337.8437715072614
2024-06-18,beta,314.2387890667849
2024-06-19,beta,389.1536552708645
2024-06-20,beta,167.2395040891053
2024-06-21,beta,164.26368028781357
2024-06-22,beta,220.54676867330005
2024-06-23,beta,215.4264209339765
2024-06-24,beta,211.74469976799995
2024-06-25,beta,376.56364513025915
2024-06-26,beta,212.38654996237653
2024-06-27,beta,217.98743153215776
2024-06-28,beta,339.8495656044909
2024-06-29,beta,262.434960612635
2024-06-30,beta,344.17763923879534
2024-07-01,beta,166.34153939109632
2024-07-02,beta,271.89279841834605
2024-07-03,beta,158.40340004582066
2024-07-04,beta,165.66330086383863
2024-07-05,beta,376.6093633361028
2024-07-06,beta,184.81134277939879
2024-07-07,beta,283.1051705688043
2024-07-08,beta,252.77390065017664
2024-07-09,beta,236.83583156471067
2024-07-10,beta,374.9583364218181
2024-07-11,beta,155.45584919387238
2024-07-12,beta,315.94742154389724
2024-07-13,beta,390.84860855338763
2024-07-14,beta,290.0420458654605
2024-07-15,beta,384.20561550827296
2024-07-16,beta,163.06446982150595
2024-07-17,beta,254.69832976854036
2024-07-18,beta,215.0394477405128
2024-07-19,beta,332.70524124518244
2024-07-20,beta,395.3242726243117
2024-07-21,beta,214.13251561106193
2024-07-22,beta,313.5436503685186
2024-07-23,beta,199.52440818993503
2024-07-24,beta,291.33256364290247
2024-07-25,beta,265.98312167208405
2024-07-26,beta,393.00133240788426
2024-07-27,beta,302.13181817411663
2024-07-28,beta,237.3765930217047
2024-07-29,beta,178.52394622198335
2024-07-30,beta,187.81170718373363
2024-07-31,beta,206.32923248780878
2024-08-01,beta,212.74166533507452
2024-08-02,beta,362.65401446028443
2024-08-03,beta,290.30569707063125
2024-08-04,beta,280.8477278435916
2024-08-05,beta,178.69221796730437
2024-08-06,beta,365.03492333735875
2024-08-07,beta,330.7035758021209
2024-08-08,beta,166.9170904750004
2024-08-09,beta,326.9587743074421
2024-08-10,beta,285.8845543356615
2024-08-11,beta,170.43133643669455
2024-08-12,beta,264.5751603821641
2024-08-13,beta,271.17407178251176
2024-08-14,beta,191.44363504081895
2024-08-15,beta,386.4245367500706
2024-08-16,beta,362.4938428701655
2024-08-17,beta,317.25558433227707
2024-08-18,beta,265.5738902501518
2024-08-19,beta,252.94138539612715
2024-08-20,beta,312.7433667877385
2024-08-21,beta,286.35796735172636
2024-08-22,beta,165.5682764704714
2024-08-23,beta,278.1256621925829
2024-08-24,beta,351.60090430820986
2024-08-25,beta,264.80996939923955
2024-08-26,beta,162.9891443885671
2024-08-27,beta,346.5695498460083
2024-08-28,beta,200.3409455339936
2024-08-29,beta,214.6552087220097
2024-08-30,beta,191.17658835807396
2024-08-31,beta,232.5537662178744
2024-09-01,beta,339.18787642215875
2024-09-02,beta,279.84646487598434
2024-09-03,beta,201.22031853767814
2024-09-04,beta,369.4575195380102
2024-09-05,beta,369.8954637378823
2024-09-06,beta,367.64460626150174
2024-09-07,beta,209.6990528453848
2024-09-08,beta,262.80983604524704
2024-09-09,beta,396.24741403521875
2024-09-10,beta,343.00311907749756
2024-09-11,beta,156.79185530638995
2024-09-12,beta,166.30114781512302
2024-09-13,beta,265.9828442030832
2024-09-14,beta,377.3050514653901
2024-09-15,beta,284.6754494881785
2024-09-16,beta,274.45312700857255
2024-09-17,beta,176.36842498915763
2024-09-18,beta,314.1950261810735
2024-09-19,beta,355.52579015005637
2024-09-20,beta,245.10500187689058
2024-09-21,beta,343.90296273133185
2024-09-22,beta,391.11916347520287
2024-09-23,beta,200.94161478192228
2024-09-24,beta,280.8324077986853
2024-09-25,beta,221.78448952114388
2024-09-26,beta,348.21360475845984
2024-09-27,beta,294.3983414702894
2024-09-28,beta,308.64560438757593
2024-09-29,beta,349.4785399039735
2024-09-30,beta,248.99261816561372
2024-10-01,beta,378.7725171017608
2024-10-02,beta,283.257216811535
2024-10-03,beta,189.48870570883702
2024-10-04,beta,323.9747795422006
2024-10-05,beta,348.3153376095636
2024-10-06,beta,229.19041926688166
2024-10-07,beta,364.2948142496882
2024-10-08,beta,376.5358136914416
2024-10-09,beta,219.22612184445222
2024-10-10,beta,395.8803681788055
2024-10-11,beta,185.1778820121896
2024-10-12,beta,200.5039171006225
2024-10-13,beta,196.05620980950653
2024-10-14,beta,373.4974275019676
2024-10-15,beta,313.5731380812405
2024-10-16,beta,188.02607080556822
2024-10-17,beta,260.08085459208723
2024-10-18,beta,303.8245062674505
2024-10-19,beta,170.86602124734583
2024-10-20,beta,370.6040921018347
2024-10-21,beta,350.90088386038383
2024-10-22,beta,276.30169339415954
2024-10-23,beta,391.7816538147926
2024-10-24,beta,254.44024481877494
2024-10-25,beta,396.0275797591245
2024-10-26,beta,316.9799997009068
2024-10-27,beta,308.6678183134853
2024-10-28,beta,191.48872382394626
2024-10-29,beta,370.481939576161
2024-10-30,beta,256.8724219801538
2024-10-31,beta,190.55835144561985
2024-11-01,beta,153.15187999393976
2024-11-02,beta,289.93892090959565
2024-11-03,beta,281.84990553066905
2024-11-04,beta,329.83840559228963
2024-11-05,beta,372.5645132544505
2024-11-06,beta,169.85164616075738
2024-11-07,beta,332.8741225850906
2024-11-08,beta,196.85298602439556
2024-11-09,beta,364.544263289291
2024-11-10,beta,354.76587846541406
2024-11-11,beta,285.1984387463861
2024-11-12,beta,327.5606996558279
2024-11-13,beta,228.5875282959371
2024-11-14,beta,267.7919747332037
2024-11-15,beta,355.4092244276179
2024-11-16,beta,264.8162992933035
2024-11-17,beta,239.44956633136044
2024-11-18,beta,273.55311181257497
2024-11-19,beta,357.06231310930457
2024-11-20,beta,233.80201184271817
2024-11-21,beta,193.44039828393596
2024-11-22,beta,328.0035050826952
2024-11-23,beta,356.49455317702046
2024-11-24,beta,175.15936963088333
2024-11-25,beta,209.96852818898617
2024-11-26,beta,185.49299744024847
2024-11-27,beta,236.98535289554167
2024-11-28,beta,262.58774472635315
2024-11-29,beta,337.2065842408266
2024-11-30,beta,312.7868962204185
2024-12-01,beta,305.2321418696078
2024-12-02,beta,238.0937366524136
2024-12-03,beta,360.36188827118997
2024-12-04,beta,267.8217918495411
2024-12-05,beta,394.7762345037886
2024-12-06,beta,308.5355345739342
2024-12-07,beta,181.56618539112569
2024-12-08,beta,319.0443905188585
2024-12-09,beta,231.27600385792476
2024-12-10,beta,321.5817991715244
2024-12-11,beta,167.41028704060145
2024-12-12,beta,193.72035929398984
2024-12-13,beta,363.9343147264466
2024-12-14,beta,206.79488925587873
2024-12-15,beta,359.260281310735
2024-12-16,beta,219.8190221136026
2024-12-17,beta,310.7204775146769
2024-12-18,beta,323.53764337745775
2024-12-19,beta,278.1636882862632
2024-12-20,beta,226.3276691741828
2024-12-21,beta,203.16109409277402
2024-12-22,beta,158.29733864060654
2024-12-23,beta,225.98660031018096
2024-12-24,beta,313.29069763282075
2024-12-25,beta,384.5762046121207
2024-12-26,beta,367.801120565763
2024-12-27,beta,341.51619413382565
2024-12-28,beta,347.11183581332466
2024-12-29,beta,316.2462258689988
2024-12-30,beta,215.07171439150073
2024-12-31,beta,376.79875767645746
2022-01-01,gamma,317.68307797645855
2022-01-02,gamma,290.11015774511
2022-01-03,gamma,177.74736730337025
2022-01-04,gamma,261.76388595160637
2022-01-05,gamma,265.0895678004816
2022-01-06,gamma,366.1409023806675
2022-01-07,gamma,286.6620550469471
2022-01-08,gamma,245.10013724260241
2022-01-09,gamma,394.2000821276648
2022-01-10,gamma,177.68014833157892
2022-01-11,gamma,255.63710707798617
2022-01-12,gamma,160.50616879285133
2022-01-13,gamma,334.97603019173255
2022-01-14,gamma,379.51913804978767
2022-01-15,gamma,220.00933238762235
2022-01-16,gamma,364.58541919978023
2022-01-17,gamma,223.05455761547444
2022-01-18,gamma,377.69254041097884
2022-01-19,gamma,338.490475899196
2022-01-20,gamma,351.22669421035965
2022-01-21,gamma,154.50163890011362
2022-01-22,gamma,390.7025892685065
2022-01-23,gamma,331.66774801758083
2022-01-24,gamma,226.18777384653333
2022-01-25,gamma,357.3486662147117
2022-01-26,gamma,220.38029960373248
2022-01-27,gamma,368.188459891532
2022-01-28,gamma,178.14509760298426
2022-01-29,gamma,325.9214943651989
2022-01-30,gamma,285.1746191612276
2022-01-31,gamma,174.1336175488602
2022-02-01,gamma,210.47345706470975
2022-02-02,gamma,153.1010090693287
2022-02-03,gamma,267.19199136612644
2022-02-04,gamma,225.3163151900001
2022-02-05,gamma,299.58937107443967
2022-02-06,gamma,224.3094519271543
2022-02-07,gamma,224.97977787674617
2022-02-08,gamma,335.79829968290085
2022-02-09,gamma,162.03570899458836
2022-02-10,gamma,375.7237487979968
2022-02-11,gamma,363.0659685977954
2022-02-12,gamma,316.9511708066016
2022-02-13,gamma,298.30539252684605
2022-02-14,gamma,373.07562453491306
2022-02-15,gamma,196.3325448821786
2022-02-16,gamma,169.74229054770714
2022-02-17,gamma,209.8775424773845
2022-02-18,gamma,348.6445696750476
2022-02-19,gamma,158.66756668162083
2022-02-20,gamma,295.7017087708724
2022-02-21,gamma,398.8593790478275
2022-02-22,gamma,363.92402345938484
2022-02-23,gamma,280.36142226089737
2022-02-24,gamma,165.91022732166059
2022-02-25,gamma,357.84337859642744
2022-02-26,gamma,299.74462704430266
2022-02-27,gamma,178.7332492648917
2022-02-28,gamma,173.46432120583904
2022-03-01,gamma,377.40670485914814
2022-03-02,gamma,317.30006573451965
2022-03-03,gamma,357.3216998291889
2022-03-04,gamma,369.7447250705668
2022-03-05,gamma,292.9430880120806
2022-03-06,gamma,279.3615879387603
2022-03-07,gamma,257.60685258024756
2022-03-08,gamma,229.23664694777983
2022-03-09,gamma,258.64899021467795
2022-03-10,gamma,343.4699139325391
2022-03-11,gamma,300.48085775378286
2022-03-12,gamma,373.1308224887115
2022-03-13,gamma,260.84500359479694
2022-03-14,gamma,301.77239467968855
2022-03-15,gamma,307.82688827299717
2022-03-16,gamma,297.92429057658137
2022-03-17,gamma,325.65844327137904
2022-03-18,gamma,209.35836709370156
